Knight Tour Path:
Step 1: (0, 0) -> a1
Step 27903: (244, 226) -> Ń245
Step 27904: (245, 228) -> Ņ246
Step 27905: (246, 230) -> Ň247
Step 27906: (247, 232) -> ŉ248
Step 27907: (248, 234) -> ŋ249
Step 27908: (249, 236) -> ō250
Step 27909: (250, 238) -> ŏ251
Step 27910: (251, 240) -> ő252
Step 27911: (252, 242) -> œ253
Step 27912: (253, 244) -> ŕ254
Step 27913: (254, 246) -> ŗ255
Step 27914: (252, 245) -> Ŗ253
Step 27915: (251, 243) -> Ŕ252
Step 27916: (250, 241) -> Œ251
Step 27917: (249, 239) -> Ő250
Step 27918: (248, 237) -> Ŏ249
Step 27919: (247, 235) -> Ō248
Step 27920: (246, 233) -> Ŋ247
Step 27921: (245, 231) -> ň246
Step 27922: (244, 229) -> ņ245
Step 27923: (243, 227) -> ń244
Step 27924: (242, 225) -> ł243
Step 27925: (241, 223) -> ŀ242
Step 27926: (240, 221) -> ľ241
Step 27927: (239, 219) -> ļ240
Step 27928: (238, 217) -> ĺ239
Step 27929: (237, 215) -> ĸ238
Step 27930: (236, 213) -> Ķ237
Step 27931: (235, 211) -> Ĵ236
Step 27932: (234, 209) -> Ĳ235
Step 27933: (233, 207) -> İ234
Step 27934: (232, 205) -> Į233
Step 27935: (231, 203) -> Ĭ232
Step 27936: (230, 201) -> Ī231
Step 27937: (229, 199) -> Ĩ230
Step 27938: (228, 197) -> Ħ229
Step 27939: (227, 195) -> Ĥ228
Step 27940: (226, 193) -> Ģ227
Step 27941: (225, 191) -> Ġ226
Step 27942: (224, 189) -> Ğ225
Step 27943: (223, 187) -> Ĝ224
Step 27944: (222, 185) -> Ě223
Step 27945: (221, 183) -> Ę222
Step 27946: (220, 181) -> Ė221
Step 27947: (219, 179) -> Ĕ220
Step 27948: (218, 177) -> Ē219
Step 27949: (217, 175) -> Đ218
Step 27950: (218, 173) -> Ď219
Step 27951: (217, 171) -> Č218
Step 27952: (216, 173) -> Ď217
Step 27953: (215, 175) -> Đ216
Step 27954: (217, 176) -> đ218
Step 27955: (219, 177) -> Ē220
Step 27956: (220, 179) -> Ĕ221
Step 27957: (221, 181) -> Ė222
Step 27958: (222, 183) -> Ę223
Step 27959: (223, 185) -> Ě224
Step 27960: (224, 187) -> Ĝ225
Step 27961: (225, 189) -> Ğ226
Step 27962: (226, 191) -> Ġ227
Step 27963: (227, 193) -> Ģ228
Step 27964: (228, 195) -> Ĥ229
Step 27965: (229, 197) -> Ħ230
Step 27966: (230, 199) -> Ĩ231
Step 27967: (231, 201) -> Ī232
Step 27968: (232, 203) -> Ĭ233
Step 27969: (233, 205) -> Į234
Step 27970: (234, 207) -> İ235
Step 27971: (235, 209) -> Ĳ236
Step 27972: (236, 211) -> Ĵ237
Step 27973: (237, 213) -> Ķ238
Step 27974: (238, 215) -> ĸ239
Step 27975: (239, 217) -> ĺ240
Step 27976: (240, 219) -> ļ241
Step 27977: (241, 221) -> ľ242
Step 27978: (242, 223) -> ŀ243
Step 27979: (243, 225) -> ł244
Step 27980: (244, 227) -> ń245
Step 27981: (245, 229) -> ņ246
Step 27982: (246, 231) -> ň247
Step 27983: (247, 233) -> Ŋ248
Step 27984: (248, 235) -> Ō249
Step 27985: (249, 237) -> Ŏ250
Step 27986: (250, 239) -> Ő251
Step 27987: (251, 241) -> Œ252
Step 27988: (252, 243) -> Ŕ253
Step 27989: (253, 245) -> Ŗ254
Step 27990: (254, 247) -> Ř255
Step 27991: (253, 249) -> Ś254
Step 27992: (252, 251) -> Ŝ253
Step 27993: (254, 250) -> ś255
Step 27994: (252, 249) -> Ś253
Step 27995: (251, 251) -> Ŝ252
Step 27996: (250, 253) -> Ş251
Step 27997: (248, 254) -> ş249
Step 27998: (249, 252) -> ŝ250
Step 27999: (250, 254) -> ş251
Step 28000: (251, 252) -> ŝ252
Step 28001: (252, 250) -> ś253
Step 28002: (253, 248) -> ř254
Step 28003: (251, 247) -> Ř252
Step 28004: (250, 249) -> Ś251
Step 28005: (252, 248) -> ř253
Step 28006: (251, 250) -> ś252
Step 28007: (250, 252) -> ŝ251
Step 28008: (248, 253) -> Ş249
Step 28009: (249, 251) -> Ŝ250
Step 28010: (247, 252) -> ŝ248
Step 28011: (246, 254) -> ş247
Step 28012: (244, 253) -> Ş245
Step 28013: (242, 254) -> ş243
Step 28014: (243, 252) -> ŝ244
Step 28015: (244, 254) -> ş245
Step 28016: (246, 253) -> Ş247
Step 28017: (248, 252) -> ŝ249
Step 28018: (250, 251) -> Ŝ251
Step 28019: (251, 249) -> Ś252
Step 28020: (252, 247) -> Ř253
Step 28021: (251, 245) -> Ŗ252
Step 28022: (250, 243) -> Ŕ251
Step 28023: (249, 241) -> Œ250
Step 28024: (248, 239) -> Ő249
Step 28025: (247, 237) -> Ŏ248
Step 28026: (246, 235) -> Ō247
Step 28027: (245, 233) -> Ŋ246
Step 28028: (244, 231) -> ň245
Step 28029: (243, 229) -> ņ244
Step 28030: (242, 227) -> ń243
Step 28031: (241, 225) -> ł242
Step 28032: (240, 223) -> ŀ241
Step 28033: (239, 221) -> ľ240
Step 28034: (238, 219) -> ļ239
Step 28035: (237, 217) -> ĺ238
Step 28036: (236, 215) -> ĸ237
Step 28037: (235, 213) -> Ķ236
Step 28038: (234, 211) -> Ĵ235
Step 28039: (233, 209) -> Ĳ234
Step 28040: (232, 207) -> İ233
Step 28041: (231, 205) -> Į232
Step 28042: (230, 203) -> Ĭ231
Step 28043: (229, 201) -> Ī230
Step 28044: (228, 199) -> Ĩ229
Step 28045: (227, 197) -> Ħ228
Step 28046: (226, 195) -> Ĥ227
Step 28047: (225, 193) -> Ģ226
Step 28048: (224, 191) -> Ġ225
Step 28049: (223, 189) -> Ğ224
Step 28050: (222, 187) -> Ĝ223
Step 28051: (221, 185) -> Ě222
Step 28052: (220, 183) -> Ę221
Step 28053: (219, 181) -> Ė220
Step 28054: (218, 179) -> Ĕ219
Step 28055: (216, 178) -> ē217
Step 28056: (217, 180) -> ĕ218
Step 28057: (218, 178) -> ē219
Step 28058: (219, 180) -> ĕ220
Step 28059: (220, 182) -> ė221
Step 28060: (221, 184) -> ę222
Step 28061: (222, 186) -> ě223
Step 28062: (223, 188) -> ĝ224
Step 28063: (224, 190) -> ğ225
Step 28064: (225, 192) -> ġ226
Step 28065: (226, 194) -> ģ227
Step 28066: (227, 196) -> ĥ228
Step 28067: (228, 198) -> ħ229
Step 28068: (229, 200) -> ĩ230
Step 28069: (230, 202) -> ī231
Step 28070: (231, 204) -> ĭ232
Step 28071: (232, 206) -> į233
Step 28072: (233, 208) -> ı234
Step 28073: (234, 210) -> ĳ235
Step 28074: (235, 212) -> ĵ236
Step 28075: (236, 214) -> ķ237
Step 28076: (237, 216) -> Ĺ238
Step 28077: (238, 218) -> Ļ239
Step 28078: (239, 220) -> Ľ240
Step 28079: (240, 222) -> Ŀ241
Step 28080: (241, 224) -> Ł242
Step 28081: (242, 226) -> Ń243
Step 28082: (243, 228) -> Ņ244
Step 28083: (244, 230) -> Ň245
Step 28084: (245, 232) -> ŉ246
Step 28085: (246, 234) -> ŋ247
Step 28086: (247, 236) -> ō248
Step 28087: (248, 238) -> ŏ249
Step 28088: (249, 240) -> ő250
Step 28089: (250, 242) -> œ251
Step 28090: (251, 244) -> ŕ252
Step 28091: (252, 246) -> ŗ253
Step 28092: (251, 248) -> ř252
Step 28093: (250, 250) -> ś251
Step 28094: (248, 251) -> Ŝ249
Step 28095: (246, 252) -> ŝ247
Step 28096: (247, 250) -> ś248
Step 28097: (249, 249) -> Ś250
Step 28098: (250, 247) -> Ř251
Step 28099: (248, 248) -> ř249
Step 28100: (249, 250) -> ś250
Step 28101: (250, 248) -> ř251
Step 28102: (251, 246) -> ŗ252
Step 28103: (249, 245) -> Ŗ250
Step 28104: (248, 247) -> Ř249
Step 28105: (250, 246) -> ŗ251
Step 28106: (249, 248) -> ř250
Step 28107: (248, 250) -> ś249
Step 28108: (246, 251) -> Ŝ247
Step 28109: (247, 249) -> Ś248
Step 28110: (245, 250) -> ś246
Step 28111: (247, 251) -> Ŝ248
Step 28112: (245, 252) -> ŝ246
Step 28113: (246, 250) -> ś247
Step 28114: (248, 249) -> Ś249
Step 28115: (249, 247) -> Ř250
Step 28116: (250, 245) -> Ŗ251
Step 28117: (249, 243) -> Ŕ250
Step 28118: (248, 241) -> Œ249
Step 28119: (247, 239) -> Ő248
Step 28120: (246, 237) -> Ŏ247
Step 28121: (245, 235) -> Ō246
Step 28122: (244, 233) -> Ŋ245
Step 28123: (243, 231) -> ň244
Step 28124: (242, 229) -> ņ243
Step 28125: (241, 227) -> ń242
Step 28126: (240, 225) -> ł241
Step 28127: (239, 223) -> ŀ240
Step 28128: (238, 221) -> ľ239
Step 28129: (237, 219) -> ļ238
Step 28130: (236, 217) -> ĺ237
Step 28131: (235, 215) -> ĸ236
Step 28132: (234, 213) -> Ķ235
Step 28133: (233, 211) -> Ĵ234
Step 28134: (232, 209) -> Ĳ233
Step 28135: (231, 207) -> İ232
Step 28136: (230, 205) -> Į231
Step 28137: (229, 203) -> Ĭ230
Step 28138: (228, 201) -> Ī229
Step 28139: (227, 199) -> Ĩ228
Step 28140: (226, 197) -> Ħ227
Step 28141: (225, 195) -> Ĥ226
Step 28142: (224, 193) -> Ģ225
Step 28143: (223, 191) -> Ġ224
Step 28144: (222, 189) -> Ğ223
Step 28145: (221, 187) -> Ĝ222
Step 28146: (220, 185) -> Ě221
Step 28147: (219, 183) -> Ę220
Step 28148: (218, 181) -> Ė219
Step 28149: (217, 179) -> Ĕ218
Step 28150: (216, 177) -> Ē217
Step 28151: (215, 179) -> Ĕ216
Step 28152: (217, 178) -> ē218
Step 28153: (218, 180) -> ĕ219
Step 28154: (219, 182) -> ė220
Step 28155: (220, 184) -> ę221
Step 28156: (221, 186) -> ě222
Step 28157: (222, 188) -> ĝ223
Step 28158: (223, 190) -> ğ224
Step 28159: (224, 192) -> ġ225
Step 28160: (225, 194) -> ģ226
Step 28161: (226, 196) -> ĥ227
Step 28162: (227, 198) -> ħ228
Step 28163: (228, 200) -> ĩ229
Step 28164: (229, 202) -> ī230
Step 28165: (230, 204) -> ĭ231
Step 28166: (231, 206) -> į232
Step 28167: (232, 208) -> ı233
Step 28168: (233, 210) -> ĳ234
Step 28169: (234, 212) -> ĵ235
Step 28170: (235, 214) -> ķ236
Step 28171: (236, 216) -> Ĺ237
Step 28172: (237, 218) -> Ļ238
Step 28173: (238, 220) -> Ľ239
Step 28174: (239, 222) -> Ŀ240
Step 28175: (240, 224) -> Ł241
Step 28176: (241, 226) -> Ń242
Step 28177: (242, 228) -> Ņ243
Step 28178: (243, 230) -> Ň244
Step 28179: (244, 232) -> ŉ245
Step 28180: (245, 234) -> ŋ246
Step 28181: (246, 236) -> ō247
Step 28182: (247, 238) -> ŏ248
Step 28183: (248, 240) -> ő249
Step 28184: (249, 242) -> œ250
Step 28185: (250, 244) -> ŕ251
Step 28186: (249, 246) -> ŗ250
Step 28187: (248, 244) -> ŕ249
Step 28188: (247, 246) -> ŗ248
Step 28189: (246, 248) -> ř247
Step 28190: (244, 249) -> Ś245
Step 28191: (245, 251) -> Ŝ246
Step 28192: (246, 249) -> Ś247
Step 28193: (247, 247) -> Ř248
Step 28194: (248, 245) -> Ŗ249
Step 28195: (247, 243) -> Ŕ248
Step 28196: (249, 244) -> ŕ250
Step 28197: (248, 246) -> ŗ249
Step 28198: (247, 248) -> ř248
Step 28199: (245, 247) -> Ř246
Step 28200: (246, 245) -> Ŗ247
Step 28201: (244, 246) -> ŗ245
Step 28202: (246, 247) -> Ř247
Step 28203: (245, 249) -> Ś246
Step 28204: (244, 251) -> Ŝ245
Step 28205: (242, 252) -> ŝ243
Step 28206: (240, 253) -> Ş241
Step 28207: (238, 254) -> ş239
Step 28208: (239, 252) -> ŝ240
Step 28209: (240, 254) -> ş241
Step 28210: (242, 253) -> Ş243
Step 28211: (244, 252) -> ŝ245
Step 28212: (243, 250) -> ś244
Step 28213: (241, 251) -> Ŝ242
Step 28214: (242, 249) -> Ś243
Step 28215: (243, 251) -> Ŝ244
Step 28216: (241, 252) -> ŝ242
Step 28217: (242, 250) -> ś243
Step 28218: (243, 248) -> ř244
Step 28219: (244, 250) -> ś245
Step 28220: (245, 248) -> ř246
Step 28221: (246, 246) -> ŗ247
Step 28222: (247, 244) -> ŕ248
Step 28223: (248, 242) -> œ249
Step 28224: (246, 241) -> Œ247
Step 28225: (245, 243) -> Ŕ246
Step 28226: (247, 242) -> œ248
Step 28227: (246, 240) -> ő247
Step 28228: (245, 238) -> ŏ246
Step 28229: (244, 236) -> ō245
Step 28230: (243, 234) -> ŋ244
Step 28231: (242, 232) -> ŉ243
Step 28232: (241, 230) -> Ň242
Step 28233: (240, 228) -> Ņ241
Step 28234: (239, 226) -> Ń240
Step 28235: (238, 224) -> Ł239
Step 28236: (237, 222) -> Ŀ238
Step 28237: (236, 220) -> Ľ237
Step 28238: (235, 218) -> Ļ236
Step 28239: (234, 216) -> Ĺ235
Step 28240: (233, 214) -> ķ234
Step 28241: (232, 212) -> ĵ233
Step 28242: (231, 210) -> ĳ232
Step 28243: (230, 208) -> ı231
Step 28244: (229, 206) -> į230
Step 28245: (228, 204) -> ĭ229
Step 28246: (227, 202) -> ī228
Step 28247: (226, 200) -> ĩ227
Step 28248: (225, 198) -> ħ226
Step 28249: (224, 196) -> ĥ225
Step 28250: (223, 194) -> ģ224
Step 28251: (222, 192) -> ġ223
Step 28252: (221, 190) -> ğ222
Step 28253: (220, 188) -> ĝ221
Step 28254: (219, 186) -> ě220
Step 28255: (218, 184) -> ę219
Step 28256: (217, 182) -> ė218
Step 28257: (216, 180) -> ĕ217
Step 28258: (214, 181) -> Ė215
Step 28259: (216, 182) -> ė217
Step 28260: (218, 183) -> Ę219
Step 28261: (219, 185) -> Ě220
Step 28262: (220, 187) -> Ĝ221
Step 28263: (221, 189) -> Ğ222
Step 28264: (222, 191) -> Ġ223
Step 28265: (223, 193) -> Ģ224
Step 28266: (224, 195) -> Ĥ225
Step 28267: (225, 197) -> Ħ226
Step 28268: (226, 199) -> Ĩ227
Step 28269: (227, 201) -> Ī228
Step 28270: (228, 203) -> Ĭ229
Step 28271: (229, 205) -> Į230
Step 28272: (230, 207) -> İ231
Step 28273: (231, 209) -> Ĳ232
Step 28274: (232, 211) -> Ĵ233
Step 28275: (233, 213) -> Ķ234
Step 28276: (234, 215) -> ĸ235
Step 28277: (235, 217) -> ĺ236
Step 28278: (236, 219) -> ļ237
Step 28279: (237, 221) -> ľ238
Step 28280: (238, 223) -> ŀ239
Step 28281: (239, 225) -> ł240
Step 28282: (240, 227) -> ń241
Step 28283: (241, 229) -> ņ242
Step 28284: (242, 231) -> ň243
Step 28285: (243, 233) -> Ŋ244
Step 28286: (244, 235) -> Ō245
Step 28287: (245, 237) -> Ŏ246
Step 28288: (246, 239) -> Ő247
Step 28289: (247, 241) -> Œ248
Step 28290: (248, 243) -> Ŕ249
Step 28291: (247, 245) -> Ŗ248
Step 28292: (245, 244) -> ŕ246
Step 28293: (246, 242) -> œ247
Step 28294: (247, 240) -> ő248
Step 28295: (245, 239) -> Ő246
Step 28296: (244, 241) -> Œ245
Step 28297: (243, 243) -> Ŕ244
Step 28298: (244, 245) -> Ŗ245
Step 28299: (246, 244) -> ŕ247
Step 28300: (245, 242) -> œ246
Step 28301: (244, 240) -> ő245
Step 28302: (243, 238) -> ŏ244
Step 28303: (242, 236) -> ō243
Step 28304: (244, 237) -> Ŏ245
Step 28305: (246, 238) -> ŏ247
Step 28306: (245, 240) -> ő246
Step 28307: (243, 239) -> Ő244
Step 28308: (242, 241) -> Œ243
Step 28309: (244, 242) -> œ245
Step 28310: (246, 243) -> Ŕ247
Step 28311: (245, 245) -> Ŗ246
Step 28312: (244, 247) -> Ř245
Step 28313: (243, 249) -> Ś244
Step 28314: (242, 251) -> Ŝ243
Step 28315: (240, 252) -> ŝ241
Step 28316: (241, 250) -> ś242
Step 28317: (242, 248) -> ř243
Step 28318: (243, 246) -> ŗ244
Step 28319: (244, 248) -> ř245
Step 28320: (245, 246) -> ŗ246
Step 28321: (243, 247) -> Ř244
Step 28322: (241, 248) -> ř242
Step 28323: (240, 250) -> ś241
Step 28324: (238, 251) -> Ŝ239
Step 28325: (239, 249) -> Ś240
Step 28326: (240, 251) -> Ŝ241
Step 28327: (241, 249) -> Ś242
Step 28328: (242, 247) -> Ř243
Step 28329: (243, 245) -> Ŗ244
Step 28330: (244, 243) -> Ŕ245
Step 28331: (245, 241) -> Œ246
Step 28332: (244, 239) -> Ő245
Step 28333: (243, 241) -> Œ244
Step 28334: (242, 243) -> Ŕ243
Step 28335: (244, 244) -> ŕ245
Step 28336: (242, 245) -> Ŗ243
Step 28337: (241, 247) -> Ř242
Step 28338: (240, 249) -> Ś241
Step 28339: (239, 251) -> Ŝ240
Step 28340: (238, 253) -> Ş239
Step 28341: (236, 254) -> ş237
Step 28342: (237, 252) -> ŝ238
Step 28343: (238, 250) -> ś239
Step 28344: (239, 248) -> ř240
Step 28345: (240, 246) -> ŗ241
Step 28346: (241, 244) -> ŕ242
Step 28347: (242, 246) -> ŗ243
Step 28348: (243, 244) -> ŕ244
Step 28349: (241, 245) -> Ŗ242
Step 28350: (240, 247) -> Ř241
Step 28351: (238, 248) -> ř239
Step 28352: (239, 250) -> ś240
Step 28353: (238, 252) -> ŝ239
Step 28354: (236, 253) -> Ş237
Step 28355: (234, 254) -> ş235
Step 28356: (235, 252) -> ŝ236
Step 28357: (237, 251) -> Ŝ238
Step 28358: (238, 249) -> Ś239
Step 28359: (240, 248) -> ř241
Step 28360: (241, 246) -> ŗ242
Step 28361: (242, 244) -> ŕ243
Step 28362: (243, 242) -> œ244
Step 28363: (241, 243) -> Ŕ242
Step 28364: (240, 245) -> Ŗ241
Step 28365: (239, 247) -> Ř240
Step 28366: (237, 248) -> ř238
Step 28367: (236, 250) -> ś237
Step 28368: (234, 251) -> Ŝ235
Step 28369: (236, 252) -> ŝ237
Step 28370: (237, 250) -> ś238
Step 28371: (235, 251) -> Ŝ236
Step 28372: (234, 253) -> Ş235
Step 28373: (232, 254) -> ş233
Step 28374: (233, 252) -> ŝ234
Step 28375: (234, 250) -> ś235
Step 28376: (236, 251) -> Ŝ237
Step 28377: (237, 249) -> Ś238
Step 28378: (238, 247) -> Ř239
Step 28379: (239, 245) -> Ŗ240
Step 28380: (240, 243) -> Ŕ241
Step 28381: (242, 242) -> œ243
Step 28382: (243, 240) -> ő244
Step 28383: (244, 238) -> ŏ245
Step 28384: (245, 236) -> ō246
Step 28385: (243, 237) -> Ŏ244
Step 28386: (242, 239) -> Ő243
Step 28387: (241, 241) -> Œ242
Step 28388: (239, 242) -> œ240
Step 28389: (240, 244) -> ŕ241
Step 28390: (239, 246) -> ŗ240
Step 28391: (238, 244) -> ŕ239
Step 28392: (237, 246) -> ŗ238
Step 28393: (236, 248) -> ř237
Step 28394: (235, 250) -> ś236
Step 28395: (234, 252) -> ŝ235
Step 28396: (232, 253) -> Ş233
Step 28397: (230, 254) -> ş231
Step 28398: (231, 252) -> ŝ232
Step 28399: (233, 251) -> Ŝ234
Step 28400: (234, 249) -> Ś235
Step 28401: (232, 250) -> ś233
Step 28402: (230, 251) -> Ŝ231
Step 28403: (232, 252) -> ŝ233
Step 28404: (230, 253) -> Ş231
Step 28405: (228, 254) -> ş229
Step 28406: (229, 252) -> ŝ230
Step 28407: (231, 251) -> Ŝ232
Step 28408: (233, 250) -> ś234
Step 28409: (235, 249) -> Ś236
Step 28410: (236, 247) -> Ř237
Step 28411: (238, 246) -> ŗ239
Step 28412: (239, 244) -> ŕ240
Step 28413: (240, 242) -> œ241
Step 28414: (241, 240) -> ő242
Step 28415: (242, 238) -> ŏ243
Step 28416: (243, 236) -> ō244
Step 28417: (244, 234) -> ŋ245
Step 28418: (242, 235) -> Ō243
Step 28419: (241, 237) -> Ŏ242
Step 28420: (240, 239) -> Ő241
Step 28421: (242, 240) -> ő243
Step 28422: (241, 242) -> œ242
Step 28423: (239, 241) -> Œ240
Step 28424: (238, 243) -> Ŕ239
Step 28425: (237, 245) -> Ŗ238
Step 28426: (235, 246) -> ŗ236
Step 28427: (237, 247) -> Ř238
Step 28428: (236, 249) -> Ś237
Step 28429: (234, 248) -> ř235
Step 28430: (232, 249) -> Ś233
Step 28431: (233, 247) -> Ř234
Step 28432: (235, 248) -> ř236
Step 28433: (236, 246) -> ŗ237
Step 28434: (238, 245) -> Ŗ239
Step 28435: (239, 243) -> Ŕ240
Step 28436: (240, 241) -> Œ241
Step 28437: (241, 239) -> Ő242
Step 28438: (242, 237) -> Ŏ243
Step 28439: (243, 235) -> Ō244
Step 28440: (241, 234) -> ŋ242
Step 28441: (240, 236) -> ō241
Step 28442: (241, 238) -> ŏ242
Step 28443: (240, 240) -> ő241
Step 28444: (239, 238) -> ŏ240
Step 28445: (238, 240) -> ő239
Step 28446: (237, 242) -> œ238
Step 28447: (236, 244) -> ŕ237
Step 28448: (234, 245) -> Ŗ235
Step 28449: (235, 247) -> Ř236
Step 28450: (236, 245) -> Ŗ237
Step 28451: (237, 243) -> Ŕ238
Step 28452: (238, 241) -> Œ239
Step 28453: (239, 239) -> Ő240
Step 28454: (240, 237) -> Ŏ241
Step 28455: (241, 235) -> Ō242
Step 28456: (242, 233) -> Ŋ243
Step 28457: (240, 232) -> ŉ241
Step 28458: (239, 234) -> ŋ240
Step 28459: (241, 233) -> Ŋ242
Step 28460: (243, 232) -> ŉ244
Step 28461: (242, 234) -> ŋ243
Step 28462: (241, 236) -> ō242
Step 28463: (240, 238) -> ŏ241
Step 28464: (239, 240) -> ő240
Step 28465: (238, 242) -> œ239
Step 28466: (237, 244) -> ŕ238
Step 28467: (235, 243) -> Ŕ236
Step 28468: (236, 241) -> Œ237
Step 28469: (237, 239) -> Ő238
Step 28470: (238, 237) -> Ŏ239
Step 28471: (239, 235) -> Ō240
Step 28472: (240, 233) -> Ŋ241
Step 28473: (241, 231) -> ň242
Step 28474: (239, 230) -> Ň240
Step 28475: (238, 232) -> ŉ239
Step 28476: (240, 231) -> ň241
Step 28477: (242, 230) -> Ň243
Step 28478: (241, 232) -> ŉ242
Step 28479: (240, 234) -> ŋ241
Step 28480: (239, 236) -> ō240
Step 28481: (238, 238) -> ŏ239
Step 28482: (237, 240) -> ő238
Step 28483: (236, 242) -> œ237
Step 28484: (235, 244) -> ŕ236
Step 28485: (234, 246) -> ŗ235
Step 28486: (233, 248) -> ř234
Step 28487: (231, 249) -> Ś232
Step 28488: (232, 251) -> Ŝ233
Step 28489: (233, 249) -> Ś234
Step 28490: (234, 247) -> Ř235
Step 28491: (235, 245) -> Ŗ236
Step 28492: (236, 243) -> Ŕ237
Step 28493: (237, 241) -> Œ238
Step 28494: (238, 239) -> Ő239
Step 28495: (239, 237) -> Ŏ240
Step 28496: (240, 235) -> Ō241
Step 28497: (238, 236) -> ō239
Step 28498: (237, 238) -> ŏ238
Step 28499: (236, 240) -> ő237
Step 28500: (235, 242) -> œ236
Step 28501: (234, 244) -> ŕ235
Step 28502: (233, 246) -> ŗ234
Step 28503: (232, 248) -> ř233
Step 28504: (231, 250) -> ś232
Step 28505: (230, 252) -> ŝ231
Step 28506: (228, 253) -> Ş229
Step 28507: (226, 254) -> ş227
Step 28508: (227, 252) -> ŝ228
Step 28509: (229, 251) -> Ŝ230
Step 28510: (230, 249) -> Ś231
Step 28511: (231, 247) -> Ř232
Step 28512: (232, 245) -> Ŗ233
Step 28513: (233, 243) -> Ŕ234
Step 28514: (234, 241) -> Œ235
Step 28515: (235, 239) -> Ő236
Step 28516: (236, 237) -> Ŏ237
Step 28517: (237, 235) -> Ō238
Step 28518: (238, 233) -> Ŋ239
Step 28519: (239, 231) -> ň240
Step 28520: (240, 229) -> ņ241
Step 28521: (238, 228) -> Ņ239
Step 28522: (237, 230) -> Ň238
Step 28523: (239, 229) -> ņ240
Step 28524: (241, 228) -> Ņ242
Step 28525: (240, 230) -> Ň241
Step 28526: (239, 232) -> ŉ240
Step 28527: (238, 234) -> ŋ239
Step 28528: (237, 236) -> ō238
Step 28529: (236, 238) -> ŏ237
Step 28530: (235, 240) -> ő236
Step 28531: (234, 242) -> œ235
Step 28532: (233, 244) -> ŕ234
Step 28533: (232, 246) -> ŗ233
Step 28534: (231, 248) -> ř232
Step 28535: (230, 250) -> ś231
Step 28536: (228, 251) -> Ŝ229
Step 28537: (229, 249) -> Ś230
Step 28538: (230, 247) -> Ř231
Step 28539: (231, 245) -> Ŗ232
Step 28540: (232, 247) -> Ř233
Step 28541: (233, 245) -> Ŗ234
Step 28542: (234, 243) -> Ŕ235
Step 28543: (235, 241) -> Œ236
Step 28544: (236, 239) -> Ő237
Step 28545: (237, 237) -> Ŏ238
Step 28546: (238, 235) -> Ō239
Step 28547: (239, 233) -> Ŋ240
Step 28548: (237, 234) -> ŋ238
Step 28549: (236, 236) -> ō237
Step 28550: (235, 238) -> ŏ236
Step 28551: (234, 240) -> ő235
Step 28552: (233, 242) -> œ234
Step 28553: (232, 244) -> ŕ233
Step 28554: (231, 246) -> ŗ232
Step 28555: (230, 248) -> ř231
Step 28556: (229, 250) -> ś230
Step 28557: (228, 252) -> ŝ229
Step 28558: (226, 253) -> Ş227
Step 28559: (224, 254) -> ş225
Step 28560: (225, 252) -> ŝ226
Step 28561: (227, 251) -> Ŝ228
Step 28562: (228, 249) -> Ś229
Step 28563: (229, 247) -> Ř230
Step 28564: (230, 245) -> Ŗ231
Step 28565: (231, 243) -> Ŕ232
Step 28566: (232, 241) -> Œ233
Step 28567: (233, 239) -> Ő234
Step 28568: (234, 237) -> Ŏ235
Step 28569: (235, 235) -> Ō236
Step 28570: (236, 233) -> Ŋ237
